doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
9110390,Delaney,John K.,P,MD06,1/27/2017,2017-01-27,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110390.pdf
9110429,Delaney,John K.,P,MD06,2/6/2017,2017-02-06,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110429.pdf
9110497,Delaney,John K.,P,MD06,2/28/2017,2017-02-28,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110497.pdf
9110550,Delaney,John K.,P,MD06,3/15/2017,2017-03-15,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110550.pdf
9110569,Delaney,John K.,P,MD06,3/21/2017,2017-03-21,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110569.pdf
9110642,Delaney,John K.,P,MD06,4/13/2017,2017-04-13,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110642.pdf
9110688,Delaney,John K.,P,MD06,4/26/2017,2017-04-26,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110688.pdf
9110732,Delaney,John K.,P,MD06,5/9/2017,2017-05-09,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110732.pdf
9110836,Delaney,John K.,P,MD06,5/23/2017,2017-05-23,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110836.pdf
9111285,Delaney,John K.,P,MD06,6/14/2017,2017-06-14,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111285.pdf
9111323,Delaney,John K.,P,MD06,6/23/2017,2017-06-23,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111323.pdf
9111398,Delaney,John K.,P,MD06,7/12/2017,2017-07-12,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111398.pdf
9111440,Delaney,John K.,P,MD06,7/20/2017,2017-07-20,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111440.pdf
9111574,Delaney,John K.,P,MD06,8/10/2017,2017-08-10,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111574.pdf
9111613,Delaney,John K.,P,MD06,8/11/2017,2017-08-11,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111613.pdf
9111714,Delaney,John K.,P,MD06,8/29/2017,2017-08-29,John K. Delaney,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111714.pdf
