bioguide,disclosure_date,declarant_name,source_url,source,provenance,transaction_date,owner,ticker,asset_description,asset_type,operation_type,amount_range
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,02/26/2013,Spouse,,"Tullahoma TN <div class=""text-muted""><em>Rate/Coupon:</em> 1.0<br> <em>Matures:</em> 10/01/2013</div>",Municipal Security,Purchase,"$50,001 - $100,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,12/01/2013,Spouse,,"Memphis TN Electric System GO Bond <div class=""text-muted""><em>Rate/Coupon:</em> 5.0<br> <em>Matures:</em> 12/01/2017</div>",Municipal Security,Sale (Full),"$15,001 - $50,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,03/26/2013,Spouse,,"Houston Texas Utility Board <div class=""text-muted""><em>Rate/Coupon:</em> .94<br> <em>Matures:</em> 05/15/2034</div>",Municipal Security,Sale (Full),"$15,001 - $50,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,06/14/2012,Spouse,,"Metro Govt TN GO <div class=""text-muted""><em>Rate/Coupon:</em> 4.5<br> <em>Matures:</em> 05/15/2030</div>",Municipal Security,Sale (Full),"$15,001 - $50,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,11/01/2012,Spouse,,"Memphis-Shelby County <div class=""text-muted""><em>Rate/Coupon:</em> 5.5<br> <em>Matures:</em> 11/01/2017</div>",Municipal Security,Sale (Full),"$50,001 - $100,000"
A000360,09/23/2015,Lamar Alexander,https://efdsearch.senate.gov/search/view/ptr/86e969b3-64e7-4a51-84d7-da82847b501e/,senate,openset,10/24/2012,Spouse,,"Franklin County TN Health <div class=""text-muted""><em>Rate/Coupon:</em> 4.0<br> <em>Matures:</em> 09/01/2023</div>",Municipal Security,Purchase,"$50,001 - $100,000"
C001056,09/21/2015,John Cornyn,https://efdsearch.senate.gov/search/view/ptr/95d27bf4-c3fc-4251-9f43-72b9a2112351/,senate,openset,08/21/2015,Self,"<a href=""https://finance.yahoo.com/q?s=AAPL"" target=""_blank"">AAPL</a>",Apple Inc. (NASDAQ),Stock,Purchase,"$15,001 - $50,000"
P000595,09/11/2015,Gary C Peters,https://efdsearch.senate.gov/search/view/ptr/1c14b10b-125f-43df-b190-910a13679b12/,senate,openset,08/13/2015,Self,,"Saint Charles MICH CMNTY SCHS SCH BLDG &amp; SITE <div class=""text-muted""><em>Rate/Coupon:</em> 3.75<br> <em>Matures:</em> 05/01/2035</div>",Municipal Security,Purchase,"$15,001 - $50,000"
I000024,09/10/2015,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,senate,openset,08/27/2015,Self,"<a href=""https://finance.yahoo.com/q?s=COF"" target=""_blank"">COF</a>",Capital One Financial Corporation (NYSE),Stock,Sale (Full),"$100,001 - $250,000"
I000024,09/10/2015,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,senate,openset,08/24/2015,Self,"<a href=""https://finance.yahoo.com/q?s=RSPP"" target=""_blank"">RSPP</a>","RSP Permian, Inc. (NYSE)",Stock,Purchase,"$15,001 - $50,000"
I000024,09/10/2015,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,senate,openset,08/24/2015,Self,"<a href=""https://finance.yahoo.com/q?s=CHK"" target=""_blank"">CHK</a>",Chesapeake Energy Corporation (NYSE),Stock,Purchase,"$15,001 - $50,000"
I000024,09/10/2015,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,senate,openset,08/24/2015,Self,"<a href=""https://finance.yahoo.com/q?s=CLR"" target=""_blank"">CLR</a>","Continental Resources, Inc. (NYSE)",Stock,Sale (Partial),"$15,001 - $50,000"
I000024,09/10/2015,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,senate,openset,08/24/2015,Self,"<a href=""https://finance.yahoo.com/q?s=AAPL"" target=""_blank"">AAPL</a>",Apple Inc. (NASDAQ),Stock,Purchase,"$15,001 - $50,000"
I000024,09/10/2015,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,senate,openset,08/24/2015,Self,"<a href=""https://finance.yahoo.com/q?s=A"" target=""_blank"">A</a>",Agilent Technologies Inc. (NYSE),Stock,Purchase,"$15,001 - $50,000"
I000024,09/10/2015,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,senate,openset,08/24/2015,Self,"<a href=""https://finance.yahoo.com/q?s=EMR"" target=""_blank"">EMR</a>",Emerson Electric Co. (NYSE),Stock,Sale (Full),"$50,001 - $100,000"
I000024,09/10/2015,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,senate,openset,08/12/2015,Self,"<a href=""https://finance.yahoo.com/q?s=ARW"" target=""_blank"">ARW</a>","Arrow Electronics, Inc. (NYSE)",Stock,Purchase,"$50,001 - $100,000"
I000024,09/10/2015,James M Inhofe,https://efdsearch.senate.gov/search/view/ptr/71be1c05-1e18-44c4-8911-115e22f5a620/,senate,openset,08/12/2015,Self,"<a href=""https://finance.yahoo.com/q?s=MRK"" target=""_blank"">MRK</a>",Merck &amp; Co. Inc. (NYSE),Stock,Purchase,"$15,001 - $50,000"
C001035,09/08/2015,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/7c2ffee4-3a8f-4047-8c25-25a5567f0e04/,senate,openset,08/26/2015,Spouse,,"Federal Farm Credit Bank <div class=""text-muted""><em>Rate/Coupon:</em> 2.0%<br> <em>Matures:</em> 08/26/2019</div>",Municipal Security,Purchase,"$50,001 - $100,000"
C001035,09/08/2015,Susan M Collins,https://efdsearch.senate.gov/search/view/ptr/7c2ffee4-3a8f-4047-8c25-25a5567f0e04/,senate,openset,08/20/2015,Spouse,,"Winslow Maine <div class=""text-muted""><em>Rate/Coupon:</em> 3.0%<br> <em>Matures:</em> 10/01/2020</div>",Municipal Security,Purchase,"$50,001 - $100,000"
H001061,09/08/2015,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/b4db91d7-1db0-4ceb-bfd4-5ad0b94694cd/,senate,openset,08/13/2015,Self,"<a href=""https://finance.yahoo.com/q?s=JCI"" target=""_blank"">JCI</a>",Johnson Controls Inc. (NYSE),Stock,Purchase,"$100,001 - $250,000"
H001061,09/08/2015,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/b4db91d7-1db0-4ceb-bfd4-5ad0b94694cd/,senate,openset,08/13/2015,Self,"<a href=""https://finance.yahoo.com/q?s=RL"" target=""_blank"">RL</a>",Ralph Lauren Corporation (NYSE),Stock,Purchase,"$50,001 - $100,000"
H001061,09/08/2015,John Hoeven,https://efdsearch.senate.gov/search/view/ptr/b4db91d7-1db0-4ceb-bfd4-5ad0b94694cd/,senate,openset,08/13/2015,Self,"<a href=""https://finance.yahoo.com/q?s=TAP"" target=""_blank"">TAP</a>",Molson Coors Brewing Company (NYSE),Stock,Purchase,"$100,001 - $250,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,09/02/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=AAN"" target=""_blank"">AAN</a>","Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,09/02/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=GLW"" target=""_blank"">GLW</a>",Corning Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,09/02/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BK"" target=""_blank"">BK</a>",The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,09/01/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BK"" target=""_blank"">BK</a>",The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,09/01/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=GLW"" target=""_blank"">GLW</a>",Corning Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/31/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=CIT"" target=""_blank"">CIT</a>",CIT Group Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/31/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BK"" target=""_blank"">BK</a>",The Bank of New York Mellon Corporation (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/31/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=DVN"" target=""_blank"">DVN</a>",Devon Energy Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/28/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/28/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=CIT"" target=""_blank"">CIT</a>",CIT Group Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/28/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=GLW"" target=""_blank"">GLW</a>",Corning Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/27/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=AAN"" target=""_blank"">AAN</a>","Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/27/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=CIT"" target=""_blank"">CIT</a>",CIT Group Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/27/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/27/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/27/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=DVN"" target=""_blank"">DVN</a>",Devon Energy Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/27/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=GLW"" target=""_blank"">GLW</a>",Corning Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/26/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=CIT"" target=""_blank"">CIT</a>",CIT Group Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/26/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/25/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=PG"" target=""_blank"">PG</a>",The Procter &amp; Gamble Company (NYSE),Stock,Purchase,"$15,001 - $50,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/25/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=CIT"" target=""_blank"">CIT</a>",CIT Group Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/25/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/25/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=DE"" target=""_blank"">DE</a>",Deere &amp; Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/25/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=AAN"" target=""_blank"">AAN</a>","Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/24/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=QCOM"" target=""_blank"">QCOM</a>",QUALCOMM Incorporated (NASDAQ),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/24/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=IP"" target=""_blank"">IP</a>",International Paper Company (NYSE),Stock,Purchase,"$15,001 - $50,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/24/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=PSX"" target=""_blank"">PSX</a>",Phillips 66 (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/24/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=KMI"" target=""_blank"">KMI</a>","Kinder Morgan, Inc. (NYSE)",Stock,Purchase,"$15,001 - $50,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/24/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=SBUX"" target=""_blank"">SBUX</a>",Starbucks Corporation (NASDAQ),Stock,Purchase,"$15,001 - $50,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/24/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/24/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=CIT"" target=""_blank"">CIT</a>",CIT Group Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/21/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=DISCA"" target=""_blank"">DISCA</a>","Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/21/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/21/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=CIT"" target=""_blank"">CIT</a>",CIT Group Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/21/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/20/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=CBS"" target=""_blank"">CBS</a>",CBS Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/20/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$15,001 - $50,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/20/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=DISCA"" target=""_blank"">DISCA</a>","Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/20/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=DE"" target=""_blank"">DE</a>",Deere &amp; Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/20/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=DISCA"" target=""_blank"">DISCA</a>","Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/19/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/17/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=GPK"" target=""_blank"">GPK</a>",Graphic Packaging Holding Company (NYSE),Stock,Sale (Partial),"$50,001 - $100,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/17/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=LNT"" target=""_blank"">LNT</a>",Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$100,001 - $250,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/14/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=LNT"" target=""_blank"">LNT</a>",Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$100,001 - $250,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/13/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=LNT"" target=""_blank"">LNT</a>",Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$100,001 - $250,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/12/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=LNT"" target=""_blank"">LNT</a>",Alliant Energy Corporation (NYSE),Stock,Sale (Partial),"$250,001 - $500,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/12/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=BAX"" target=""_blank"">BAX</a>",Baxter International Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/12/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=DISCA"" target=""_blank"">DISCA</a>","Discovery Communications, Inc. (NASDAQ)",Stock,Purchase,"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/12/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=AAN"" target=""_blank"">AAN</a>","Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000"
P000612,09/08/2015,"David A Perdue , Jr",https://efdsearch.senate.gov/search/view/ptr/14b8f364-3356-42e5-980a-597d8d08e01f/,senate,openset,08/11/2015,Joint,"<a href=""https://finance.yahoo.com/q?s=AAN"" target=""_blank"">AAN</a>","Aaron's, Inc. (NYSE)",Stock,Sale (Partial),"$1,001 - $15,000"
